timestamp_s,state,mode,event,roc_C_per_s,roc_F_per_s,raw_temp_C,raw_temp_F,expected_raw_C,expected_raw_F,deviation_C,corr_temp_C,corr_temp_F,thermal_offset_C,ambient_est_C,ambient_est_F,rel_alt_m,rel_alt_ft,air_density_kg_m3,station_pressure_hPa,sea_level_pressure_QFF_hPa,battery_V,thrust,temp_var,press_var
1769878335.636038,IDLE,STABLE,Offset drift update (STABLE),-0.0008649044460088206,-0.001556828002815877,34.01448059082031,93.22606506347657,34.03132274106785,93.25638093392213,-0.013663378792351466,24.765919816531166,76.5786556697561,9.251056376804708,24.77917329395975,76.60251192912756,0.6816561094808407,2.236404630229121,1.1930796068346017,1020.2830810546875,1022.039677901181,4.032844543457031,0,baro.temp,baro.pressure
1769878336.1358485,IDLE,STABLE,Offset drift update (STABLE),-0.0018512534170260525,-0.0033322561506468943,34.00994873046875,93.21790771484375,34.030229670764456,93.25441340737602,-0.013495584305772468,24.765677709653975,76.57821987737715,9.25038159758942,24.778768426430577,76.60178316757504,0.7938380323442615,2.604455570036347,1.193064731782723,1020.26953125,1022.0261061966277,4.032844543457031,0,baro.temp,baro.pressure
1769878336.6356552,IDLE,STABLE,Offset drift update (STABLE),-0.000948615464939084,-0.0017075078368903513,34.01278305053711,93.2230094909668,34.02915002402,93.252470043236,-0.012890061871900116,24.765878364558677,76.57858105620562,9.249737094495826,24.77838172457442,76.60108710423395,0.6932785049277896,2.274535850107289,1.193078131279778,1020.2816772460938,1022.038271920266,4.032844543457031,0,baro.temp,baro.pressure
1769878337.1367185,IDLE,STABLE,Offset drift update (STABLE),-0.0010894051391523883,-0.001960929250474299,34.01171112060547,93.22108001708985,34.028118819070244,93.25061387432643,-0.012404717907259055,24.765977006667157,76.57875861200088,9.249116858600463,24.778009583037203,76.60041724946697,0.6670018032292333,2.1883261961065976,1.193081447594331,1020.2848510742188,1022.0414506306673,4.032844543457031,0,baro.temp,baro.pressure
1769878337.6357381,IDLE,STABLE,Offset drift update (STABLE),-0.001274493599610742,-0.002294088479299335,34.010414123535156,93.21874542236328,34.02712644163766,93.2488275949478,-0.012048337790020014,24.76596124524718,76.57873024144493,9.248514441710961,24.777648132903504,76.5997666392263,0.6781188612621492,2.2247994847833095,1.1930799405278611,1020.2835083007812,1022.0401056384081,4.032844543457031,0,baro.temp,baro.pressure
1769878338.1365905,IDLE,STABLE,Offset drift update (STABLE),-0.0026584026166512043,-0.004785124709972168,34.00398254394531,93.20716857910156,34.02616257461447,93.24709263430604,-0.012415937955104539,24.765232194948403,76.57741795090712,9.247893644813207,24.77727565476485,76.59909617857673,0.8140511196730245,2.6707714754680456,1.1930636610481387,1020.26708984375,1022.023663215742,4.032844543457031,0,baro.temp,baro.pressure
1769878338.6375504,IDLE,STABLE,Offset drift update (STABLE),-0.0016599587351707125,-0.0029879257233072823,34.00681686401367,93.2122703552246,34.02516929957805,93.2453047392405,-0.012254235636177668,24.76502141912867,76.5770385544316,9.247280933031398,24.776908027695765,76.59843444985238,0.8463921408715294,2.7768771914569483,1.1930599373128812,1020.26318359375,1022.0197514840719,4.032844543457031,0,baro.temp,baro.pressure
1769878339.1376338,IDLE,STABLE,Offset drift update (STABLE),-0.0014459316473633757,-0.0026026769652540763,34.00688934326172,93.2124008178711,34.02418896072716,93.24354012930888,-0.011996983266904238,24.764911044428857,76.57683987997194,9.246681083868053,24.776548118197756,76.59778661275595,0.6897412527718032,2.262930691743843,1.1930825047728422,1020.2821044921875,1022.038705609521,4.032844543457031,0,baro.temp,baro.pressure
1769878339.6369042,IDLE,STABLE,Offset drift update (STABLE),-0.0011296271508328317,-0.002033328871499097,34.00749206542969,93.21348571777344,34.02322920206581,93.24181256371845,-0.011601214049221653,24.76494690414853,76.57690442746735,9.246101023165592,24.776200081776278,76.5971601471973,0.7978806466798645,2.6177187408531664,1.1930670874720788,1020.26904296875,1022.0256213867117,4.032844543457031,0,baro.temp,baro.pressure
1769878340.1379373,IDLE,STABLE,Offset drift update (STABLE),-0.0006050188309680094,-0.001089033895742417,34.00910186767578,93.21638336181641,34.02230110494187,93.24014198889536,-0.010976251366180634,24.765223830410093,76.57740289473817,9.245552210597282,24.775870794235292,76.59656742962352,0.8019232625805444,2.6309819168047532,1.1930654074813523,1020.2685546875,1022.0251306308378,4.032844543457031,0,baro.temp,baro.pressure
1769878340.6387978,IDLE,STABLE,Offset drift update (STABLE),-0.0006989397833549371,-0.0012580916100388868,34.00840759277344,93.21513366699219,34.02142300483257,93.23856140869863,-0.010448222553151254,24.765422571682137,76.57776062902785,9.245029799469624,24.775557347558696,76.59600322560566,0.6978264023329146,2.2894567738299196,1.1930793142679048,1020.2811279296875,1022.0377243474712,4.032844543457031,0,baro.temp,baro.pressure
1769878341.1379137,IDLE,STABLE,Offset drift update (STABLE),0.0005686568230835453,0.0010235822815503816,34.01333999633789,93.2240119934082,34.02058714702832,93.23705686465098,-0.00932853906189024,24.76622880849681,76.57921185529426,9.244563372516529,24.775277491386838,76.59549948449632,0.7357256244088006,2.4137980575853692,1.1930707325869967,1020.2765502929688,1022.0331340724468,4.032844543457031,0,baro.temp,baro.pressure
1769878341.6384988,IDLE,STABLE,Offset drift update (STABLE),-0.000454829587724923,-0.0008186932579048614,34.009361267089844,93.21685028076172,34.01984086390337,93.23571355502607,-0.008809936842126831,24.76646755454471,76.57964159818047,9.244122875674423,24.775013193281573,76.59502374790684,0.5937305807732258,1.9479350386240302,1.1930898320151038,1020.293701171875,1022.0503130708723,4.032844543457031,0,baro.temp,baro.pressure
1769878342.1387017,IDLE,STABLE,Offset drift update (STABLE),-0.0015088097488948006,-0.002715857548010641,34.00474166870117,93.2085350036621,34.019136068955994,93.2344449241208,-0.008859852897963094,24.76615334038361,76.57907601269049,9.243679883029525,24.774747397694636,76.59454531585034,0.7791835685122592,2.5563766189177604,1.1930648968152961,1020.2713012695312,1022.0278764571867,4.032844543457031,0,baro.temp,baro.pressure
1769878342.6383731,IDLE,STABLE,Offset drift update (STABLE),-0.0020474101186636726,-0.0036853382135946106,34.00175094604492,93.20315170288086,34.01842728072416,93.23316910530349,-0.00917409706769945,24.765573300626937,76.57803194112849,9.24322117817614,24.774472174782606,76.59404991460869,0.7913113991756546,2.5961660908714546,1.1930655067715175,1020.2698364257812,1022.0264125138708,4.032844543457031,0,baro.temp,baro.pressure
1769878343.1394343,IDLE,STABLE,Offset drift update (STABLE),-0.0026089036924454006,-0.004696026646401721,33.99835968017578,93.19704742431641,34.017693352958744,93.23184803532574,-0.00974738971996203,24.76472478506264,76.57650461311275,9.242733808690142,24.774179753091005,76.5935235555638,0.8539720822209418,2.8017457662337546,1.1930600546575705,1020.2622680664062,1022.0188361307158,4.032844543457031,0,baro.temp,baro.pressure
1769878343.6395707,IDLE,STABLE,Offset drift update (STABLE),-0.0015779264801080203,-0.0028402676641944365,34.00136947631836,93.20246505737305,34.016913561781145,93.23044441120607,-0.009756776972814407,24.76442297611819,76.57596135701274,9.242245969841502,24.77388704978182,76.59299668960728,0.6685177649952081,2.1932998241068784,1.1930874570258223,1020.28466796875,1022.0412763793975,4.032844543457031,0,baro.temp,baro.pressure
1769878344.1408322,IDLE,STABLE,Offset drift update (STABLE),-0.0006941485395091058,-0.0012494673711163904,34.00425720214844,93.2076629638672,34.016133019623325,93.229039435322,-0.00932418473418295,24.76456286504764,76.57621315708576,9.241779760604793,24.773607324239794,76.59249318363163,0.7038902686108415,2.309351348869193,1.1930819007255355,1020.2803955078125,1022.0369957372247,4.032844543457031,0,baro.temp,baro.pressure
1769878344.6397808,IDLE,STABLE,Offset drift update (STABLE),-0.001432971101698819,-0.0025793479830578743,34.000850677490234,93.20153121948242,34.01538708484459,93.22769675272026,-0.009293228843318957,24.76431409539648,76.57576537171366,9.241315099162627,24.773328527374495,76.5919913492741,0.7887847666271739,2.587876613741097,1.1930709064074312,1020.2701416015625,1022.0267256448244,4.032844543457031,0,baro.temp,baro.pressure
1769878345.1403737,IDLE,STABLE,Offset drift update (STABLE),-0.0026989487965260956,-0.004858107833746972,33.994834899902344,93.19070281982422,34.01464362653712,93.22635852776682,-0.009900845267722502,24.763427682106773,76.57416982779219,9.24082005689924,24.773031502016465,76.59145670362963,0.795859339310276,2.6110871547827257,1.1930734570588202,1020.269287109375,1022.0258749116573,4.032844543457031,0,baro.temp,baro.pressure
1769878345.6404185,IDLE,STABLE,Offset drift update (STABLE),-0.001248934352046203,-0.0022480818336831658,33.99953842163086,93.19916915893555,34.013851558915704,93.22493280604826,-0.009733300802928113,24.763298201213537,76.57393676218436,9.240333391859094,24.772739502992376,76.59093110538628,0.7337043290873311,2.4071665110428793,1.1930827544517557,1020.2767944335938,1022.03339592516,4.032844543457031,0,baro.temp,baro.pressure
